Study_area,Date,Hare_color,Cluster,Elevation,Lat,Lon,day,Year,isSnow
Canada,2012-04-15T00:00:00Z,white,12,2112,51.48,-116.01,106,2012,In season
Canada,2012-04-21T00:00:00Z,white,12,2112,51.48,-116.01,112,2012,In season
Canada,2012-04-24T00:00:00Z,molting,12,2112,51.48,-116.01,115,2012,In season
Canada,2012-04-26T00:00:00Z,white,12,2112,51.48,-116.01,117,2012,In season
Canada,2012-04-29T00:00:00Z,white,12,2112,51.48,-116.01,120,2012,In season
Canada,2012-05-05T00:00:00Z,molting,12,2112,51.48,-116.01,126,2012,In season
Canada,2012-05-07T00:00:00Z,molting,12,2112,51.48,-116.01,128,2012,In season
Canada,2012-05-07T00:00:00Z,molting,12,2112,51.48,-116.01,128,2012,In season
Canada,2012-05-08T00:00:00Z,molting,12,2112,51.48,-116.01,129,2012,In season
Canada,2012-05-14T00:00:00Z,molting,12,2112,51.48,-116.01,135,2012,In season
Canada,2012-05-15T00:00:00Z,molting,12,2112,51.48,-116.01,136,2012,In season
Canada,2012-05-17T00:00:00Z,molting,12,2112,51.48,-116.01,138,2012,In season
Canada,2012-05-20T00:00:00Z,molting,12,2112,51.48,-116.01,141,2012,In season
Canada,2012-09-13T00:00:00Z,brown,12,2112,51.48,-116.01,257,2012,Out of season
Canada,2013-12-28T00:00:00Z,white,12,2112,51.48,-116.01,362,2013,In season
Canada,2014-05-06T00:00:00Z,molting,12,2112,51.48,-116.01,126,2014,In season
Canada,2014-05-16T00:00:00Z,molting,12,2112,51.48,-116.01,136,2014,In season
Canada,2014-06-03T00:00:00Z,molting,12,2112,51.48,-116.01,154,2014,In season
Canada,2014-11-18T00:00:00Z,white,12,2112,51.48,-116.01,322,2014,In season
Canada,2015-04-29T00:00:00Z,molting,12,2112,51.48,-116.01,119,2015,In season
Canada,2015-05-09T00:00:00Z,molting,12,2112,51.48,-116.01,129,2015,In season
Canada,2015-05-10T00:00:00Z,white,12,2112,51.48,-116.01,130,2015,In season
Canada,2015-11-20T00:00:00Z,white,12,2112,51.48,-116.01,324,2015,In season
Canada,2016-04-01T00:00:00Z,white,12,2112,51.48,-116.01,92,2016,In season
Canada,2016-04-04T00:00:00Z,white,12,2112,51.48,-116.01,95,2016,In season
Canada,2014-05-24T00:00:00Z,molting,13,1765,51.61,-115.6,144,2014,In season
Canada,2014-06-12T00:00:00Z,brown,13,1765,51.61,-115.6,163,2014,Out of season
Canada,2014-06-21T00:00:00Z,brown,13,1765,51.61,-115.6,172,2014,Out of season
Canada,2015-06-15T00:00:00Z,brown,13,1765,51.61,-115.6,166,2015,Out of season
Canada,2015-06-17T00:00:00Z,brown,13,1765,51.61,-115.6,168,2015,Out of season
Canada,2015-06-20T00:00:00Z,brown,13,1765,51.61,-115.6,171,2015,Out of season
Canada,2015-06-22T00:00:00Z,brown,13,1765,51.61,-115.6,173,2015,Out of season
Canada,2015-06-28T00:00:00Z,brown,13,1765,51.61,-115.6,179,2015,Out of season
Canada,2015-07-21T00:00:00Z,brown,13,1765,51.61,-115.6,202,2015,Out of season
Canada,2014-04-14T00:00:00Z,white,13,1801,51.62,-115.6,104,2014,In season
Canada,2014-06-13T00:00:00Z,brown,13,1801,51.62,-115.6,164,2014,Out of season
Canada,2015-03-27T00:00:00Z,molting,13,1801,51.62,-115.6,86,2015,In season
Canada,2015-03-27T00:00:00Z,molting,13,1801,51.62,-115.6,86,2015,In season
Canada,2015-05-10T00:00:00Z,brown,13,1801,51.62,-115.6,130,2015,Out of season
Canada,2015-07-20T00:00:00Z,brown,13,1801,51.62,-115.6,201,2015,Out of season
Canada,2015-07-29T00:00:00Z,brown,13,1801,51.62,-115.6,210,2015,Out of season
Canada,2015-09-27T00:00:00Z,brown,13,1801,51.62,-115.6,270,2015,Out of season
Canada,2016-04-07T00:00:00Z,molting,13,1801,51.62,-115.6,98,2016,In season
Canada,2016-05-06T00:00:00Z,brown,13,1801,51.62,-115.6,127,2016,Out of season
Canada,2016-05-14T00:00:00Z,brown,13,1801,51.62,-115.6,135,2016,Out of season
Canada,2016-05-24T00:00:00Z,brown,13,1801,51.62,-115.6,145,2016,Out of season
Canada,2014-05-27T00:00:00Z,brown,13,1778,51.62,-115.6,147,2014,Out of season
Canada,2014-06-22T00:00:00Z,brown,13,1778,51.62,-115.6,173,2014,Out of season
Canada,2014-06-25T00:00:00Z,brown,13,1778,51.62,-115.6,176,2014,Out of season
Canada,2014-07-17T00:00:00Z,brown,13,1778,51.62,-115.6,198,2014,Out of season
Canada,2014-07-20T00:00:00Z,brown,13,1778,51.62,-115.6,201,2014,Out of season
Canada,2014-07-24T00:00:00Z,brown,13,1778,51.62,-115.6,205,2014,Out of season
Canada,2014-08-20T00:00:00Z,brown,13,1778,51.62,-115.6,232,2014,Out of season
Canada,2015-07-20T00:00:00Z,brown,13,1778,51.62,-115.6,201,2015,Out of season
Canada,2015-07-25T00:00:00Z,brown,13,1778,51.62,-115.6,206,2015,Out of season
Canada,2015-08-10T00:00:00Z,brown,13,1778,51.62,-115.6,222,2015,Out of season
Canada,2015-08-23T00:00:00Z,brown,13,1778,51.62,-115.6,235,2015,Out of season
Canada,2015-10-01T00:00:00Z,brown,13,1778,51.62,-115.6,274,2015,Out of season
Canada,2015-10-07T00:00:00Z,brown,13,1778,51.62,-115.6,280,2015,Out of season
Canada,2015-10-08T00:00:00Z,brown,13,1778,51.62,-115.6,281,2015,Out of season
Canada,2015-10-13T00:00:00Z,brown,13,1778,51.62,-115.6,286,2015,Out of season
Canada,2016-04-05T00:00:00Z,molting,13,1778,51.62,-115.6,96,2016,In season
Canada,2016-05-01T00:00:00Z,brown,13,1778,51.62,-115.6,122,2016,Out of season
Canada,2016-05-12T00:00:00Z,brown,13,1778,51.62,-115.6,133,2016,Out of season
Canada,2016-05-15T00:00:00Z,brown,13,1778,51.62,-115.6,136,2016,Out of season
Canada,2016-05-17T00:00:00Z,brown,13,1778,51.62,-115.6,138,2016,Out of season
Canada,2016-05-26T00:00:00Z,brown,13,1778,51.62,-115.6,147,2016,Out of season
Canada,2016-06-14T00:00:00Z,brown,13,1778,51.62,-115.6,166,2016,Out of season
Canada,2016-07-03T00:00:00Z,brown,13,1778,51.62,-115.6,185,2016,Out of season
Canada,2016-07-15T00:00:00Z,brown,13,1778,51.62,-115.6,197,2016,Out of season
Canada,2016-08-01T00:00:00Z,brown,13,1778,51.62,-115.6,214,2016,Out of season
Canada,2016-08-03T00:00:00Z,brown,13,1778,51.62,-115.6,216,2016,Out of season
Canada,2016-08-04T00:00:00Z,brown,13,1778,51.62,-115.6,217,2016,Out of season
Canada,2014-05-13T00:00:00Z,molting,13,1823,51.62,-115.6,133,2014,In season
Canada,2015-04-26T00:00:00Z,brown,13,1823,51.62,-115.6,116,2015,Out of season
Canada,2016-03-03T00:00:00Z,white,13,1805,51.62,-115.59,63,2016,In season
Canada,2013-10-30T00:00:00Z,molting,14,1692,51.71,-115.7,303,2013,In season
Canada,2014-04-11T00:00:00Z,white,15,1655,51.46,-116.28,101,2014,In season
Canada,2014-04-15T00:00:00Z,white,15,1655,51.46,-116.28,105,2014,In season
Canada,2015-12-29T00:00:00Z,white,15,1655,51.46,-116.28,363,2015,In season
Canada,2016-01-03T00:00:00Z,white,15,1655,51.46,-116.28,3,2016,In season
Canada,2016-08-24T00:00:00Z,brown,15,1643,51.46,-116.27,237,2016,Out of season
Canada,2016-08-27T00:00:00Z,brown,15,1643,51.46,-116.27,240,2016,Out of season
NewEngland,2016-05-16T00:00:00Z,brown,2004,487.4500122,44.85,-71.42,137,2016,Out of season
NewEngland,2016-05-20T00:00:00Z,brown,2004,487.4500122,44.85,-71.42,141,2016,Out of season
NewEngland,2016-05-26T00:00:00Z,brown,2004,487.4500122,44.85,-71.42,147,2016,Out of season
NewEngland,2017-07-29T00:00:00Z,brown,2004,487.4500122,44.85,-71.42,210,2017,Out of season
NewEngland,2017-08-28T00:00:00Z,brown,2004,487.4500122,44.85,-71.42,240,2017,Out of season
NewEngland,2017-09-11T00:00:00Z,brown,2004,487.4500122,44.85,-71.42,254,2017,Out of season
NewEngland,2017-09-22T00:00:00Z,brown,2004,487.4500122,44.85,-71.42,265,2017,Out of season
NewEngland,2017-09-29T00:00:00Z,brown,2004,487.4500122,44.85,-71.42,272,2017,Out of season
NewEngland,2017-12-03T00:00:00Z,white,2004,487.4500122,44.85,-71.42,337,2017,In season
NewEngland,2017-12-12T00:00:00Z,white,2004,487.4500122,44.85,-71.42,346,2017,In season
Canada,2014-05-25T00:00:00Z,molting,16,1655,51.45,-116.33,145,2014,In season
Canada,2012-11-30T00:00:00Z,white,17,1781,51.16,-115.76,335,2012,In season
Canada,2015-08-29T00:00:00Z,brown,18,1978,51.69,-116.47,241,2015,Out of season
Canada,2015-11-18T00:00:00Z,white,18,1978,51.69,-116.47,322,2015,In season
NewEngland,2017-05-06T00:00:00Z,brown,2005,724.7609863,45.26,-71.24,126,2017,Out of season
NewEngland,2017-05-19T00:00:00Z,brown,2005,724.7609863,45.26,-71.24,139,2017,Out of season
NewEngland,2017-05-20T00:00:00Z,brown,2005,724.7609863,45.26,-71.24,140,2017,Out of season
Canada,2013-07-26T00:00:00Z,brown,19,1806,50.89,-115.52,207,2013,Out of season
Canada,2016-09-16T00:00:00Z,brown,19,1806,50.89,-115.52,260,2016,Out of season
Canada,2016-06-15T00:00:00Z,brown,19,1852,50.89,-115.53,167,2016,In season
Canada,2016-06-16T00:00:00Z,brown,19,1852,50.89,-115.53,168,2016,In season
Canada,2016-06-18T00:00:00Z,brown,19,1852,50.89,-115.53,170,2016,In season
Canada,2016-06-21T00:00:00Z,brown,19,1852,50.89,-115.53,173,2016,In season
Canada,2016-07-01T00:00:00Z,brown,19,1852,50.89,-115.53,183,2016,In season
Canada,2016-07-01T00:00:00Z,brown,19,1852,50.89,-115.53,183,2016,In season
Canada,2016-09-03T00:00:00Z,brown,19,1852,50.89,-115.53,247,2016,Out of season
Canada,2016-09-05T00:00:00Z,brown,19,1852,50.89,-115.53,249,2016,Out of season
Canada,2016-09-09T00:00:00Z,brown,19,1852,50.89,-115.53,253,2016,Out of season
Canada,2016-09-14T00:00:00Z,brown,19,1852,50.89,-115.53,258,2016,Out of season
Canada,2016-09-25T00:00:00Z,brown,19,1852,50.89,-115.53,269,2016,Out of season
Canada,2016-10-06T00:00:00Z,brown,19,1852,50.89,-115.53,280,2016,In season
Canada,2016-10-13T00:00:00Z,brown,19,1852,50.89,-115.53,287,2016,In season
Canada,2012-01-20T00:00:00Z,white,20,1746,51.05,-115.61,20,2012,In season
Canada,2012-01-21T00:00:00Z,white,20,1746,51.05,-115.61,21,2012,In season
Canada,2012-01-23T00:00:00Z,white,20,1746,51.05,-115.61,23,2012,In season
Canada,2012-01-28T00:00:00Z,white,20,1746,51.05,-115.61,28,2012,In season
Canada,2012-01-30T00:00:00Z,white,20,1746,51.05,-115.61,30,2012,In season
Canada,2012-01-31T00:00:00Z,white,20,1746,51.05,-115.61,31,2012,In season
Canada,2012-04-03T00:00:00Z,white,20,1746,51.05,-115.61,94,2012,In season
Canada,2012-04-16T00:00:00Z,white,20,1746,51.05,-115.61,107,2012,In season
Canada,2012-05-10T00:00:00Z,molting,20,1746,51.05,-115.61,131,2012,In season
Canada,2012-05-10T00:00:00Z,white,20,1746,51.05,-115.61,131,2012,In season
Canada,2012-05-11T00:00:00Z,molting,20,1746,51.05,-115.61,132,2012,In season
Canada,2012-05-12T00:00:00Z,molting,20,1746,51.05,-115.61,133,2012,In season
Canada,2012-05-12T00:00:00Z,molting,20,1746,51.05,-115.61,133,2012,In season
Canada,2012-05-13T00:00:00Z,molting,20,1746,51.05,-115.61,134,2012,In season
Canada,2012-05-14T00:00:00Z,molting,20,1746,51.05,-115.61,135,2012,In season
Canada,2012-05-15T00:00:00Z,molting,20,1746,51.05,-115.61,136,2012,In season
Canada,2012-05-18T00:00:00Z,brown,20,1746,51.05,-115.61,139,2012,In season
Canada,2012-05-18T00:00:00Z,molting,20,1746,51.05,-115.61,139,2012,In season
Canada,2012-05-21T00:00:00Z,brown,20,1746,51.05,-115.61,142,2012,In season
Canada,2012-05-23T00:00:00Z,brown,20,1746,51.05,-115.61,144,2012,In season
Canada,2012-05-28T00:00:00Z,brown,20,1746,51.05,-115.61,149,2012,In season
Canada,2012-06-28T00:00:00Z,brown,20,1746,51.05,-115.61,180,2012,In season
Canada,2012-07-02T00:00:00Z,brown,20,1746,51.05,-115.61,184,2012,In season
Canada,2012-07-04T00:00:00Z,brown,20,1746,51.05,-115.61,186,2012,In season
Canada,2012-07-05T00:00:00Z,brown,20,1746,51.05,-115.61,187,2012,In season
Canada,2013-04-05T00:00:00Z,white,20,1746,51.05,-115.61,95,2013,In season
Canada,2013-04-15T00:00:00Z,white,20,1746,51.05,-115.61,105,2013,In season
Canada,2013-06-24T00:00:00Z,brown,20,1746,51.05,-115.61,175,2013,Out of season
Canada,2014-01-18T00:00:00Z,white,20,1746,51.05,-115.61,18,2014,In season
Canada,2014-04-11T00:00:00Z,white,20,1746,51.05,-115.61,101,2014,In season
Canada,2014-04-29T00:00:00Z,white,20,1746,51.05,-115.61,119,2014,In season
Canada,2014-05-12T00:00:00Z,brown,20,1746,51.05,-115.61,132,2014,In season
Canada,2014-05-18T00:00:00Z,brown,20,1746,51.05,-115.61,138,2014,In season
Canada,2014-06-16T00:00:00Z,brown,20,1746,51.05,-115.61,167,2014,In season
Canada,2014-12-19T00:00:00Z,white,20,1746,51.05,-115.61,353,2014,In season
Canada,2015-05-11T00:00:00Z,molting,20,1746,51.05,-115.61,131,2015,In season
Canada,2015-06-15T00:00:00Z,brown,20,1746,51.05,-115.61,166,2015,In season
NewEngland,2016-02-03T00:00:00Z,white,2006,543.6350098,44.95,-71.92,34,2016,In season
NewEngland,2016-02-17T00:00:00Z,white,2006,543.6350098,44.95,-71.92,48,2016,In season
NewEngland,2016-01-12T00:00:00Z,white,2007,464.8009949,44.96,-71.91,12,2016,In season
NewEngland,2017-04-08T00:00:00Z,molting,2008,415.8309937,44.94,-71.89,98,2017,In season
NewEngland,2017-05-08T00:00:00Z,molting,2008,415.8309937,44.94,-71.89,128,2017,Out of season
NewEngland,2017-06-09T00:00:00Z,brown,2008,415.8309937,44.94,-71.89,160,2017,Out of season
NewEngland,2017-11-17T00:00:00Z,molting,2008,415.8309937,44.94,-71.89,321,2017,Out of season
NewEngland,2016-01-13T00:00:00Z,white,2009,512.565979,44.98,-71.88,13,2016,In season
NewEngland,2016-01-12T00:00:00Z,white,2010,487.5360107,44.97,-71.89,12,2016,In season
NewEngland,2017-02-27T00:00:00Z,white,2010,487.5360107,44.97,-71.89,58,2017,In season
NewEngland,2017-04-11T00:00:00Z,molting,2010,487.5360107,44.97,-71.89,101,2017,In season
NewEngland,2017-10-16T00:00:00Z,brown,2010,487.5360107,44.97,-71.89,289,2017,Out of season
NewEngland,2017-12-31T00:00:00Z,white,2010,487.5360107,44.97,-71.89,365,2017,In season
NewEngland,2017-06-15T00:00:00Z,brown,2011,447.9849854,44.97,-71.93,166,2017,Out of season
NewEngland,2017-10-21T00:00:00Z,brown,2011,447.9849854,44.97,-71.93,294,2017,Out of season
NewEngland,2017-02-07T00:00:00Z,white,2012,392.9710083,45,-71.81,38,2017,In season
NewEngland,2017-03-30T00:00:00Z,white,2012,392.9710083,45,-71.81,89,2017,In season
Canada,2014-02-07T00:00:00Z,white,21,1278,51.39,-116.54,38,2014,In season
Canada,2014-12-19T00:00:00Z,white,21,1278,51.39,-116.54,353,2014,In season
Canada,2013-07-04T00:00:00Z,brown,22,2216,50.76,-115.39,185,2013,In season
Canada,2013-08-05T00:00:00Z,brown,22,2216,50.76,-115.39,217,2013,Out of season
Canada,2013-08-13T00:00:00Z,brown,22,2216,50.76,-115.39,225,2013,Out of season
Canada,2013-08-16T00:00:00Z,brown,22,2216,50.76,-115.39,228,2013,Out of season
Canada,2013-08-20T00:00:00Z,brown,22,2216,50.76,-115.39,232,2013,Out of season
Canada,2013-09-19T00:00:00Z,brown,22,2216,50.76,-115.39,262,2013,Out of season
Canada,2014-05-17T00:00:00Z,brown,23,1481,51.29,-115.97,137,2014,In season
Canada,2014-08-28T00:00:00Z,brown,23,1481,51.29,-115.97,240,2014,Out of season
Canada,2015-05-27T00:00:00Z,brown,24,1717,51.43,-116.35,147,2015,In season
Canada,2015-06-09T00:00:00Z,brown,24,1717,51.43,-116.35,160,2015,Out of season
Canada,2015-07-28T00:00:00Z,brown,24,1717,51.43,-116.35,209,2015,Out of season
Canada,2015-12-13T00:00:00Z,white,24,1717,51.43,-116.35,347,2015,In season
Canada,2016-08-27T00:00:00Z,brown,24,1717,51.43,-116.35,240,2016,Out of season
NewEngland,2016-03-19T00:00:00Z,white,2013,484.6650085,45.02,-71.34,79,2016,In season
NewEngland,2016-03-20T00:00:00Z,molting,2013,484.6650085,45.02,-71.34,80,2016,In season
NewEngland,2016-03-20T00:00:00Z,white,2013,484.6650085,45.02,-71.34,80,2016,In season
NewEngland,2016-03-22T00:00:00Z,white,2013,484.6650085,45.02,-71.34,82,2016,In season
NewEngland,2016-03-23T00:00:00Z,white,2013,484.6650085,45.02,-71.34,83,2016,In season
NewEngland,2016-03-26T00:00:00Z,molting,2013,484.6650085,45.02,-71.34,86,2016,In season
NewEngland,2016-03-27T00:00:00Z,molting,2013,484.6650085,45.02,-71.34,87,2016,In season
NewEngland,2016-03-27T00:00:00Z,white,2013,484.6650085,45.02,-71.34,87,2016,In season
NewEngland,2016-03-28T00:00:00Z,white,2013,484.6650085,45.02,-71.34,88,2016,In season
NewEngland,2016-03-30T00:00:00Z,white,2013,484.6650085,45.02,-71.34,90,2016,In season
NewEngland,2016-03-31T00:00:00Z,white,2013,484.6650085,45.02,-71.34,91,2016,In season
NewEngland,2016-04-02T00:00:00Z,white,2013,484.6650085,45.02,-71.34,93,2016,Out of season
NewEngland,2016-06-17T00:00:00Z,brown,2013,484.6650085,45.02,-71.34,169,2016,Out of season
NewEngland,2016-06-22T00:00:00Z,brown,2013,484.6650085,45.02,-71.34,174,2016,Out of season
NewEngland,2016-08-23T00:00:00Z,brown,2013,484.6650085,45.02,-71.34,236,2016,Out of season
NewEngland,2016-09-13T00:00:00Z,brown,2013,484.6650085,45.02,-71.34,257,2016,Out of season
NewEngland,2016-10-06T00:00:00Z,brown,2013,484.6650085,45.02,-71.34,280,2016,Out of season
NewEngland,2016-10-20T00:00:00Z,brown,2013,484.6650085,45.02,-71.34,294,2016,Out of season
NewEngland,2017-07-30T00:00:00Z,brown,2013,484.6650085,45.02,-71.34,211,2017,Out of season
NewEngland,2017-08-25T00:00:00Z,brown,2013,484.6650085,45.02,-71.34,237,2017,Out of season
NewEngland,2017-08-27T00:00:00Z,brown,2013,484.6650085,45.02,-71.34,239,2017,Out of season
NewEngland,2017-08-30T00:00:00Z,brown,2013,484.6650085,45.02,-71.34,242,2017,Out of season
NewEngland,2017-09-02T00:00:00Z,brown,2013,484.6650085,45.02,-71.34,245,2017,Out of season
NewEngland,2017-09-11T00:00:00Z,brown,2013,484.6650085,45.02,-71.34,254,2017,Out of season
NewEngland,2017-09-13T00:00:00Z,brown,2013,484.6650085,45.02,-71.34,256,2017,Out of season
NewEngland,2017-09-15T00:00:00Z,brown,2013,484.6650085,45.02,-71.34,258,2017,Out of season
NewEngland,2017-09-16T00:00:00Z,brown,2013,484.6650085,45.02,-71.34,259,2017,Out of season
NewEngland,2017-09-20T00:00:00Z,brown,2013,484.6650085,45.02,-71.34,263,2017,Out of season
NewEngland,2017-09-21T00:00:00Z,brown,2013,484.6650085,45.02,-71.34,264,2017,Out of season
NewEngland,2017-09-22T00:00:00Z,brown,2013,484.6650085,45.02,-71.34,265,2017,Out of season
NewEngland,2017-09-23T00:00:00Z,brown,2013,484.6650085,45.02,-71.34,266,2017,Out of season
NewEngland,2017-09-24T00:00:00Z,brown,2013,484.6650085,45.02,-71.34,267,2017,Out of season
NewEngland,2017-09-28T00:00:00Z,brown,2013,484.6650085,45.02,-71.34,271,2017,Out of season
NewEngland,2017-09-30T00:00:00Z,brown,2013,484.6650085,45.02,-71.34,273,2017,Out of season
NewEngland,2017-10-01T00:00:00Z,brown,2013,484.6650085,45.02,-71.34,274,2017,Out of season
NewEngland,2017-10-09T00:00:00Z,brown,2013,484.6650085,45.02,-71.34,282,2017,Out of season
NewEngland,2017-10-13T00:00:00Z,brown,2013,484.6650085,45.02,-71.34,286,2017,Out of season
Canada,2011-09-27T00:00:00Z,brown,25,1924,51.77,-116.16,270,2011,Out of season
Canada,2011-09-28T00:00:00Z,brown,25,1924,51.77,-116.16,271,2011,Out of season
Canada,2011-09-29T00:00:00Z,brown,25,1924,51.77,-116.16,272,2011,Out of season
Canada,2011-10-02T00:00:00Z,brown,25,1924,51.77,-116.16,275,2011,Out of season
Canada,2011-10-03T00:00:00Z,brown,25,1924,51.77,-116.16,276,2011,Out of season
Canada,2011-10-05T00:00:00Z,brown,25,1924,51.77,-116.16,278,2011,Out of season
Canada,2011-10-06T00:00:00Z,brown,25,1924,51.77,-116.16,279,2011,In season
Canada,2011-10-07T00:00:00Z,brown,25,1924,51.77,-116.16,280,2011,In season
Canada,2011-10-08T00:00:00Z,brown,25,1924,51.77,-116.16,281,2011,In season
Canada,2011-10-13T00:00:00Z,brown,25,1924,51.77,-116.16,286,2011,In season
Canada,2011-10-25T00:00:00Z,molting,25,1924,51.77,-116.16,298,2011,In season
Canada,2011-12-04T00:00:00Z,white,25,1924,51.77,-116.16,338,2011,In season
Canada,2011-12-05T00:00:00Z,white,25,1924,51.77,-116.16,339,2011,In season
Canada,2011-12-24T00:00:00Z,white,25,1924,51.77,-116.16,358,2011,In season
Canada,2012-02-01T00:00:00Z,white,25,1924,51.77,-116.16,32,2012,In season
Canada,2012-03-31T00:00:00Z,molting,25,1924,51.77,-116.16,91,2012,In season
Canada,2012-04-10T00:00:00Z,white,25,1924,51.77,-116.16,101,2012,In season
Canada,2012-04-11T00:00:00Z,molting,25,1924,51.77,-116.16,102,2012,In season
Canada,2012-04-29T00:00:00Z,molting,25,1924,51.77,-116.16,120,2012,In season
Canada,2012-04-30T00:00:00Z,molting,25,1924,51.77,-116.16,121,2012,In season
Canada,2012-05-01T00:00:00Z,molting,25,1924,51.77,-116.16,122,2012,In season
Canada,2012-05-03T00:00:00Z,molting,25,1924,51.77,-116.16,124,2012,In season
Canada,2012-05-06T00:00:00Z,molting,25,1924,51.77,-116.16,127,2012,In season
Canada,2012-05-20T00:00:00Z,brown,25,1924,51.77,-116.16,141,2012,Out of season
Canada,2012-07-04T00:00:00Z,brown,25,1924,51.77,-116.16,186,2012,Out of season
Canada,2012-07-18T00:00:00Z,brown,25,1924,51.77,-116.16,200,2012,Out of season
Canada,2012-07-19T00:00:00Z,brown,25,1924,51.77,-116.16,201,2012,Out of season
Canada,2012-07-22T00:00:00Z,brown,25,1924,51.77,-116.16,204,2012,Out of season
Canada,2012-07-23T00:00:00Z,brown,25,1924,51.77,-116.16,205,2012,Out of season
Canada,2011-11-24T00:00:00Z,white,26,2037,51.73,-116.19,328,2011,In season
Canada,2011-11-25T00:00:00Z,white,26,2037,51.73,-116.19,329,2011,In season
Canada,2011-11-28T00:00:00Z,white,26,2037,51.73,-116.19,332,2011,In season
Canada,2011-12-01T00:00:00Z,white,26,2037,51.73,-116.19,335,2011,In season
Canada,2011-12-03T00:00:00Z,white,26,2037,51.73,-116.19,337,2011,In season
Canada,2011-12-20T00:00:00Z,white,26,2037,51.73,-116.19,354,2011,In season
Canada,2011-12-31T00:00:00Z,white,26,2037,51.73,-116.19,365,2011,In season
Canada,2012-02-06T00:00:00Z,white,26,2037,51.73,-116.19,37,2012,In season
Canada,2012-05-12T00:00:00Z,molting,26,2037,51.73,-116.19,133,2012,Out of season
Canada,2012-05-14T00:00:00Z,molting,26,2037,51.73,-116.19,135,2012,Out of season
Canada,2012-05-15T00:00:00Z,molting,26,2037,51.73,-116.19,136,2012,Out of season
Canada,2012-05-16T00:00:00Z,molting,26,2037,51.73,-116.19,137,2012,Out of season
Canada,2012-05-25T00:00:00Z,brown,26,2037,51.73,-116.19,146,2012,Out of season
Canada,2012-06-16T00:00:00Z,brown,26,2037,51.73,-116.19,168,2012,Out of season
